ID	A1	A2
1071	-3.577129	54.537789
1072	-3.579487	54.542
1073	-3.574142	54.537693
1074	-3.558399	54.556538
1075	-3.562412	54.532084
1076	-3.562104	54.533319
1077	-3.557786	54.535586
1078	-3.564788	54.530354
1079	-3.567487	54.531811
1080	-3.565891	54.532506
1081	-3.567755	54.530352
1082	-3.564714	54.531236
1083	-3.568256	54.530507
1084	-3.564916	54.532887
1085	-3.567646	54.529922
1086	-3.567802	54.5356
1087	-3.563528	54.540239
1088	-3.568434	54.536374
1089	-3.563333	54.540386
1090	-3.570513	54.539789
1091	-3.56971	54.537382
1092	-3.567524	54.540448
1093	-3.472749	54.55496
1094	-3.470686	54.556926
1095	-3.507433	54.518886
1096	-3.506344	54.520374
1097	-3.508223	54.519371
1098	-3.503327	54.51856
1099	-3.529446	54.529566
1100	-3.536624	54.529349
1101	-3.530628	54.528113
1102	-3.522999	54.522844
1103	-3.515286	54.521521
1104	-3.52944	54.524866
1105	-3.518611	54.521614
1106	-3.516853	54.52169
1107	-3.515544	54.522227
1108	-3.527606	54.524583
1109	-3.516326	54.524581
1110	-3.516008	54.522231
1111	-3.525436	54.524386
1112	-3.520551	54.508539
1113	-3.520757	54.507008
1114	-3.504562	54.516864
1115	-3.506476	54.515968
1116	-3.505452	54.5167
1117	-3.527014	54.502489
1118	-3.514574	54.520226
1119	-3.510499	54.518677
1120	-3.515834	54.520876
1121	-3.517542	54.519865
1122	-3.516397	54.5173
1123	-3.511142	54.518499
1124	-3.515213	54.520802
1125	-3.473138	54.546857
1126	-3.380176	54.527156
1127	-3.492413	54.539988
1128	-3.487471	54.546484
1129	-3.494815	54.539733
1130	-3.488103	54.540481
1131	-3.494859	54.540946
1132	-3.492011	54.540837
1133	-3.494803	54.537298
1134	-3.496055	54.538567
1135	-3.491812	54.545558
1136	-3.493568	54.525485
1137	-3.500693	54.535211
1138	-3.492104	54.542544
1139	-3.597403	54.544776
1140	-3.598675	54.537749
1141	-3.598683	54.536373
1142	-3.594974	54.534813
1143	-3.593788	54.539278
1144	-3.588945	54.541553
1145	-3.594842	54.54134
1146	-3.58983	54.537667
1147	-3.579467	54.53188
1148	-3.58	54.530876
1149	-3.575203	54.530327
1150	-3.582033	54.529905
1151	-3.575288	54.528906
1152	-3.570891	54.529098
1153	-3.578094	54.523135
1154	-3.578161	54.525678
1155	-3.576624	54.525904
1156	-3.577269	54.527379
1157	-3.580033	54.52293
1158	-3.577019	54.52252
1159	-3.584635	54.52686
1160	-3.591435	54.532038
1161	-3.59338	54.534358
1162	-3.590339	54.530497
1163	-3.595577	54.529664
1164	-3.591876	54.529075
1165	-3.594718	54.532615
1166	-3.595225	54.526595
1167	-3.534448	54.484518
1168	-3.533427	54.487353
1169	-3.537807	54.4823
1170	-3.545886	54.482871
1171	-3.536944	54.484397
1172	-3.538407	54.483057
1173	-3.538969	54.482411
1174	-3.544508	54.505674
1175	-3.528655	54.483989
1176	-3.528306	54.481675
1177	-3.527962	54.481958
1178	-3.53182	54.481945
1179	-3.528317	54.483221
1180	-3.528445	54.480028
1181	-3.525084	54.480547
1182	-3.528845	54.482055
1183	-3.525572	54.478303
1184	-3.53516	54.475917
1185	-3.523482	54.478536
1186	-3.535321	54.478162
1187	-3.522309	54.478138
1188	-3.528862	54.464294
1189	-3.533227	54.439926
1190	-3.494868	54.45743
1191	-3.47864	54.441191
1192	-3.297035	54.478186
1193	-3.589762	54.491776
1194	-3.587276	54.489382
1195	-3.601264	54.491372
1196	-3.476181	54.399841
1197	-3.485243	54.396116
1198	-3.477936	54.398525
1199	-3.48436	54.395102
1200	-3.480008	54.392747
1201	-3.410722	54.354371
1202	-3.312774	54.202016
1203	-3.29547	54.198257
1204	-3.305915	54.201821
1205	-3.273841	54.213696
1206	-3.28236	54.209013
1207	-3.283413	54.210332
1208	-3.283357	54.21053
1209	-3.274552	54.211396
1210	-3.275619	54.207718
1211	-3.265479	54.207034
1212	-3.268432	54.205834
1213	-3.266344	54.207771
1214	-3.265889	54.207928
1215	-3.270327	54.21065
1216	-3.264874	54.209314
1217	-3.268302	54.209602
1218	-3.262438	54.207875
1219	-3.264754	54.208911
1220	-3.263116	54.209512
1221	-2.38621	54.765241
1222	-2.440596	54.812971
1223	-2.435295	54.811966
1224	-2.446165	54.810003
1225	-2.438422	54.811964
1226	-2.34184	54.789395
1227	-2.591123	54.708401
1228	-2.607205	54.729359
1229	-2.678779	54.78627
1230	-2.671022	54.695313
1231	-2.872007	54.799332
1232	-2.783975	54.725954
1233	-2.834343	54.763614
1234	-2.789524	54.671125
1235	-2.81019	54.783747
1236	-2.721662	54.738015
1237	-2.706737	54.718431
1238	-2.713935	54.753428
1239	-2.876482	54.722166
1240	-2.935048	54.708149
1241	-2.882881	54.710841
1242	-2.961574	54.748194
1243	-2.749499	54.662482
1244	-2.748902	54.663735
1245	-2.751208	54.663532
1246	-2.752114	54.663931
1247	-2.745775	54.66654
1248	-2.742745	54.664483
1249	-2.743092	54.663978
1250	-2.740502	54.660498
1251	-2.746319	54.659869
1252	-2.744289	54.660744
1253	-2.739126	54.659877
1254	-2.742411	54.658913
1255	-2.747111	54.659945
1256	-2.75647	54.659707
1257	-2.75045	54.661964
1258	-2.753029	54.663071
1259	-2.752957	54.660879
1260	-2.752406	54.663794
1261	-2.753116	54.663619
1262	-2.75063	54.662439
1263	-2.751223	54.66098
1264	-2.764255	54.664017
1265	-2.757015	54.663208
1266	-2.767923	54.660372
1267	-2.76516	54.659374
1268	-2.77229	54.663399
1269	-2.76567	54.661761
1270	-2.759657	54.66188
1271	-2.761473	54.657006
1272	-2.755506	54.663721
1273	-2.756394	54.663122
1274	-2.770782	54.662385
1275	-2.760272	54.664096
1276	-2.751094	54.664917
1277	-2.753066	54.66423
1278	-2.757139	54.665679
1279	-2.752042	54.665073
1280	-2.755119	54.666285
1281	-2.753829	54.665286
1282	-2.766796	54.665564
1283	-2.762777	54.663756
1284	-2.759865	54.6647
1285	-2.740077	54.649078
1286	-2.736631	54.659047
1287	-2.730136	54.661639
1288	-2.740764	54.665511
1289	-2.74753	54.66927
1290	-2.749901	54.665787
1291	-2.753373	54.666583
1292	-2.753455	54.66936
1293	-2.75436	54.667125
1294	-2.75222	54.666276
1295	-2.751154	54.669832
1296	-2.761269	54.670946
1297	-2.756181	54.65837
1298	-2.744855	54.656957
1299	-2.745034	54.654889
1300	-2.742078	54.65169
1301	-2.754115	54.658104
1302	-2.709087	54.601282
1303	-2.731805	54.611329
1304	-2.782675	54.54066
1305	-2.781068	54.647427
1306	-2.798789	54.648606
1307	-2.821841	54.652819
1308	-3.006962	54.661442
1309	-2.983694	54.636496
1310	-2.847039	54.68765
1311	-2.870857	54.669076
1312	-2.931109	54.527251
1313	-2.891286	54.578104
1314	-2.493208	54.57667
1315	-2.493766	54.579346
1316	-2.499588	54.573453
1317	-2.491222	54.577505
1318	-2.4931	54.577982
1319	-2.489227	54.572354
1320	-2.493444	54.583409
1321	-2.489049	54.580758
1322	-2.494508	54.584411
1323	-2.487519	54.578337
1324	-2.484381	54.577263
1325	-2.488048	54.579899
1326	-2.586931	54.520011
1327	-2.664821	54.652902
1328	-2.558548	54.626038
1329	-2.518647	54.614955
1330	-2.679365	54.531453
1331	-2.675008	54.526858
1332	-2.688866	54.522124
1333	-2.321064	54.526159
1334	-2.225539	54.549876
1335	-2.353782	54.462853
1336	-2.349032	54.455866
1337	-2.349639	54.474503
1338	-2.348665	54.472493
1339	-2.348146	54.471326
1340	-2.592892	54.434542
1341	-2.605728	54.451922
1342	-2.656608	54.465343
1343	-2.589824	54.434566
1344	-2.756104	54.130015
1345	-2.565616	55.002696
1346	-2.965231	54.430459
1347	-2.960813	54.435347
1348	-2.963171	54.431338
1349	-2.96228	54.432801
1350	-2.963196	54.431743
1351	-2.968047	54.437447
1352	-2.966037	54.43784
1353	-2.962373	54.41967
1354	-2.93678	54.403002
1355	-2.942105	54.400741
1356	-2.962181	54.421352
1357	-2.933468	54.409804
1358	-3.02594	54.457119
1359	-3.014602	54.458949
1360	-3.016929	54.455119
1361	-3.021981	54.465349
1362	-2.913024	54.385577
1363	-2.923916	54.392694
1364	-2.908288	54.373336
1365	-2.905157	54.380091
1366	-2.905707	54.378461
1367	-2.916679	54.383761
1368	-2.906402	54.378581
1369	-2.903237	54.379603
1370	-2.914141	54.382486
1371	-2.905595	54.379702
1372	-2.912126	54.380515
1373	-2.831897	54.393551
1374	-2.81571	54.37495
1375	-2.81728	54.378777
1376	-2.913882	54.365996
1377	-2.911971	54.367278
1378	-2.913628	54.367751
1379	-2.905663	54.373671
1380	-2.920433	54.3637
1381	-2.917521	54.366283
1382	-2.918639	54.355714
1383	-2.920947	54.365349
1384	-2.924973	54.349303
1385	-2.927038	54.354239
1386	-2.92112	54.352424
1387	-2.916366	54.366283
1388	-2.927692	54.361415
1389	-2.918793	54.365366
1390	-2.916746	54.363979
1391	-2.917122	54.362197
1392	-2.902824	54.3769
1393	-2.904184	54.377124
1394	-2.902342	54.375987
1395	-2.905089	54.378366
1396	-2.896816	54.374582
1397	-2.895201	54.371115
1398	-2.819615	54.322114
1399	-2.734734	54.335144
1400	-2.731299	54.333961
1401	-2.732732	54.335893
1402	-2.72825	54.334653
1403	-2.734512	54.330454
1404	-2.728464	54.332809
1405	-2.738541	54.332191
1406	-2.734816	54.341453
1407	-2.737328	54.336593
1408	-2.737808	54.330757
1409	-2.73463	54.336241
1410	-2.73979	54.339211
1411	-2.734499	54.338345
1412	-2.740561	54.330777
1413	-2.745251	54.337578
1414	-2.739394	54.331736
1415	-2.739085	54.330786
1416	-2.743214	54.335497
1417	-2.737071	54.344576
1418	-2.738371	54.333846
1419	-2.742788	54.332354
1420	-2.742958	54.331508
1421	-2.748075	54.331314
1422	-2.751096	54.333399
1423	-2.74672	54.33206
1424	-2.749993	54.332767
1425	-2.754347	54.339607
1426	-2.751121	54.339789
1427	-2.745457	54.331079
1428	-2.748567	54.328786
1429	-2.746557	54.329014
1430	-2.74755	54.329511
1431	-2.748485	54.3268
1432	-2.744402	54.327176
1433	-2.749353	54.328008
1434	-2.74546	54.327861
1435	-2.745182	54.327809
1436	-2.746003	54.32731
1437	-2.745509	54.329739
1438	-2.742128	54.329823
1439	-2.743952	54.328671
1440	-2.747326	54.329854
1441	-2.751047	54.329022
1442	-2.748855	54.330231
1443	-2.746335	54.326912
1444	-2.744904	54.32773
1445	-2.745236	54.325706
1446	-2.745876	54.326223
1447	-2.747499	54.324973
1448	-2.747363	54.32598
1449	-2.745213	54.321886
1450	-2.746667	54.324034
1451	-2.746674	54.324439
1452	-2.754132	54.323646
1453	-2.75713	54.321983
1454	-2.752688	54.324554
1455	-2.751301	54.321022
1456	-2.748588	54.320634
1457	-2.751239	54.319314
1458	-2.749846	54.319629
1459	-2.755479	54.320816
1460	-2.752658	54.320411
1461	-2.744628	54.319248
1462	-2.746572	54.320521
1463	-2.744572	54.318745
1464	-2.748444	54.319449
1465	-2.757276	54.334951
1466	-2.75926	54.339099
1467	-2.755408	54.3404
1468	-2.757779	54.343054
1469	-2.72497	54.329155
1470	-2.72434	54.330075
1471	-2.728045	54.328273
1472	-2.729389	54.326009
1473	-2.724661	54.331673
1474	-2.723537	54.331635
1475	-2.736114	54.315121
1476	-2.729339	54.315351
1477	-2.733762	54.312556
1478	-2.734076	54.313785
1479	-2.736609	54.320456
1480	-2.734386	54.317369
1481	-2.736407	54.316027
1482	-2.730379	54.323757
1483	-2.742829	54.321793
1484	-2.726816	54.316966
1485	-2.680329	54.291838
1486	-2.744786	54.3178
1487	-2.74593	54.316445
1488	-2.754387	54.318279
1489	-2.757485	54.319554
1490	-2.740485	54.313737
1491	-2.740878	54.318453
1492	-2.721181	54.304165
1493	-2.725423	54.298963
1494	-2.739398	54.31395
1495	-2.73579	54.30902
1496	-2.740835	54.311829
1497	-2.725749	54.313125
1498	-2.724568	54.308917
1499	-2.730269	54.310591
1500	-2.75509	54.310483
1501	-2.746424	54.314024
1502	-2.752621	54.315846
1503	-2.969715	54.269034
1504	-2.99708	54.372087
1505	-3.022062	54.339793
1506	-2.824544	54.256435
1507	-2.895114	54.215577
1508	-2.871458	54.22606
1509	-2.902837	54.219528
1510	-2.899081	54.266148
1511	-2.941008	54.320527
1512	-2.943643	54.209212
1513	-3.208727	54.275062
1514	-3.137295	54.32173
1515	-3.19914	54.303461
1516	-3.170682	54.254864
1517	-3.178746	54.232981
1518	-3.128693	54.344477
1519	-3.112336	54.32838
1520	-3.136947	54.280111
1521	-3.054421	54.235023
1522	-3.072909	54.207834
1523	-2.596668	54.201949
1524	-2.575312	54.234893
1525	-2.592008	54.219102
1526	-2.472536	54.29116
1527	-2.567492	54.348027
1528	-2.530904	54.323793
1529	-2.528037	54.323194
1530	-2.525931	54.323195
1531	-2.522769	54.322462
1532	-2.531606	54.324545
1533	-2.528237	54.324443
1534	-2.718556	54.183434
1535	-2.710427	54.18652
1536	-2.705867	54.257036
1537	-2.784814	54.268348
1538	-2.78685	54.269629
1539	-2.727441	54.292291
1540	-2.757853	54.294396
1541	-2.726783	54.281969
1542	-2.849588	54.192602
1543	-2.807443	54.216341
1544	-2.804684	54.218759
1545	-2.729031	54.205732
1546	-2.731953	54.204483
1547	-2.724206	54.182286
1548	-2.731779	54.198984
1549	-2.770136	54.223937
1550	-2.769991	54.229339
1551	-2.771642	54.231477
1552	-2.777464	54.226226
1553	-3.093196	54.182926
1554	-3.091334	54.187266
1555	-3.088426	54.189188
1556	-3.086927	54.188717
1557	-3.094253	54.185253
1558	-3.085439	54.191561
1559	-3.078667	54.194606
1560	-3.086112	54.191528
1561	-3.080668	54.194921
1562	-3.086485	54.196989
1563	-3.085841	54.190551
1564	-3.085823	54.191027
1565	-3.086191	54.195132
1566	-3.083515	54.19654
1567	-3.085738	54.195369
1568	-3.096522	54.201482
1569	-3.096886	54.196697
1570	-3.096007	54.196499
1571	-3.094856	54.199367
1572	-3.083521	54.19911
1573	-3.092603	54.199361
1574	-3.098014	54.2011
1575	-3.09711	54.198214
1576	-3.095926	54.19578
1577	-3.095295	54.196235
1578	-3.09457	54.194921
1579	-3.095196	54.193657
1580	-3.094114	54.196812
1581	-3.094413	54.195938
1582	-2.953976	54.20985
1583	-2.953122	54.200051
1584	-2.914576	54.187201
1585	-2.910898	54.193448
1586	-2.902693	54.196044
1587	-2.886407	54.199985
1588	-2.911723	54.191249
1589	-2.977307	54.179689
1590	-2.983735	54.190368
1591	-3.121937	54.173682
1592	-3.115329	54.163812
1593	-3.066775	54.163758
1594	-3.139951	54.13739
1595	-3.099643	54.179317
1596	-3.099099	54.182476
1597	-3.099087	54.190691
1598	-2.394184	53.549487
1599	-2.171439	53.454701
1600	-2.087225	53.526313
1601	-2.149486	53.476923
1602	-2.240863	53.606458
1603	-2.602512	53.520889
1604	-2.113085	53.539603
1605	-2.652904	53.538566
1606	-2.574847	53.515084
1607	-2.384706	53.43132
1608	-2.096634	53.537766
1609	-2.177315	53.357778
1610	-2.346045	53.378171
1611	-2.132049	53.645043
1612	-2.248896	53.481854
1613	-2.173053	53.499713
1614	-2.713581	53.543243
1615	-2.545231	53.59389
1616	-2.311897	53.407739
1617	-2.664051	53.586476
1618	-2.281352	53.476883
1619	-2.074147	53.414614
1620	-2.307336	53.567638
1621	-2.559614	53.596142
1622	-2.257433	53.386081
1623	-2.438903	53.547956
1624	-2.524536	53.54789
1625	-2.07722	53.441101
1626	-2.27607	53.538178
1627	-2.288905	53.594918
1628	-2.269711	53.373353
1629	-2.123876	53.566135
1630	-2.157162	53.600782
1631	-2.567246	53.534248
1632	-2.571381	53.536547
1633	-2.217456	53.486472
1634	-2.228726	53.480321
1635	-1.985148	53.527432
1636	-2.244137	53.521566
1637	-2.249933	53.473609
1638	-2.216575	53.455419
1639	-2.143421	53.546051
1640	-2.380934	53.477434
1641	-2.292335	53.485656
1642	-2.111009	53.536244
1643	-2.65322	53.518879
1644	-2.215287	53.489667
1645	-2.215107	53.412268
1646	-2.235556	53.478375
1647	-2.149291	53.378634
1648	-2.167604	53.551512
1649	-2.282413	53.468872
1650	-2.056901	53.489156
1651	-2.074182	53.459952
1652	-2.226262	53.391043
1653	-2.307116	53.599754
1654	-2.627842	53.558025
1655	-2.19098	53.523784
1656	-2.414443	53.551477
1657	-2.083676	53.447775
1658	-2.110544	53.565969
1659	-2.076205	53.44627
1660	-2.132408	53.633853
1661	-2.071112	53.470803
1662	-2.399381	53.521246
1663	-2.225897	53.543371
1664	-2.097811	53.485812
1665	-2.122601	53.54798
1666	-2.065455	53.48534
1667	-2.491714	53.523509
1668	-2.281134	53.525942
1669	-2.207305	53.432074
1670	-2.66985	53.547191
1671	-2.128902	53.510843
1672	-2.141645	53.452592
1673	-2.402118	53.57923
1674	-2.217704	53.425916
1675	-2.41225	53.599141
1676	-2.244392	53.518797
1677	-2.202662	53.430626
1678	-2.603146	53.54218
1679	-2.220823	53.534033
1680	-2.027022	53.524994
1681	-2.317549	53.645009
1682	-2.239608	53.475401
1683	-2.104137	53.502732
1684	-2.145235	53.599539
1685	-2.200587	53.561861
1686	-2.226318	53.429855
1687	-2.224771	53.501793
1688	-2.310169	53.426602
1689	-2.250416	53.478992
1690	-2.123245	53.536169
1691	-2.162872	53.510262
1692	-2.230937	53.451913
1693	-2.61562	53.553163
1694	-2.411891	53.548268
1695	-2.19109	53.447795
1696	-2.317838	53.417602
1697	-2.09345	53.551368
1698	-2.118717	53.395216
1699	-2.074491	53.455853
1700	-2.24057	53.509645
1701	-2.103216	53.57029
1702	-2.285921	53.39904
1703	-2.577979	53.535742
1704	-2.367172	53.485441
1705	-2.152842	53.593094
1706	-2.343389	53.479543
1707	-2.084233	53.508231
1708	-2.074806	53.489344
1709	-2.191776	53.439668
1710	-2.19129	53.462123
1711	-2.411397	53.540899
1712	-2.162443	53.504393
1713	-2.040453	53.484309
1714	-2.256659	53.422387
1715	-2.012793	53.458905
1716	-2.193076	53.510486
1717	-2.22362	53.383273
1718	-2.70901	53.538812
1719	-2.283093	53.491755
1720	-2.168708	53.506586
1721	-2.301788	53.501084
1722	-2.156285	53.408494
1723	-2.64245	53.529787
1724	-2.153182	53.611744
1725	-2.320823	53.558192
1726	-2.335221	53.397195
1727	-2.177118	53.498467
1728	-2.399925	53.543662
1729	-2.133826	53.57558
1730	-2.451287	53.56293
1731	-2.225443	53.545853
1732	-2.664466	53.551346
1733	-2.302397	53.480715
1734	-2.15309	53.523928
1735	-2.181847	53.497345
1736	-2.187197	53.483522
1737	-2.438677	53.56259
1738	-2.348187	53.52999
1739	-2.349306	53.387258
1740	-2.218066	53.432028
1741	-2.364964	53.45121
1742	-2.429328	53.436902
1743	-2.597345	53.515962
1744	-2.096668	53.645023
1745	-2.237391	53.488511
1746	-2.163133	53.381807
1747	-2.214187	53.435819
1748	-2.619983	53.556313
1749	-2.333963	53.514975
1750	-2.06263	53.480713
1751	-2.153881	53.625297
1752	-2.394334	53.547788
1753	-2.496309	53.522977
1754	-2.077097	53.506043
1755	-2.163875	53.449624
1756	-2.341219	53.622078
1757	-2.157319	53.427638
1758	-2.205389	53.614946
1759	-2.113783	53.428596
1760	-2.241839	53.533839
1761	-2.240419	53.597309
1762	-2.473576	53.517398
1763	-2.131282	53.529482
1764	-2.571764	53.532483
1765	-2.307028	53.570991
1766	-2.287924	53.57076
1767	-2.341202	53.486803
1768	-2.259955	53.503699
1769	-2.231838	53.45424
1770	-2.612262	53.542259
1771	-2.227824	53.393611
1772	-2.115101	53.531863
1773	-2.394697	53.593223
1774	-2.18007	53.622214
1775	-2.264899	53.469676
1776	-2.18103	53.524914
1777	-2.141362	53.607255
1778	-2.638839	53.537455
1779	-2.420707	53.571328
1780	-2.082093	53.547781
1781	-2.508466	53.49277
1782	-2.190869	53.465701
1783	-2.341329	53.39192
1784	-2.135621	53.532641
1785	-2.096434	53.423658
1786	-2.274979	53.577127
1787	-2.121302	53.537303
1788	-2.171444	53.467078
1789	-2.042421	53.538292
1790	-2.350386	53.403489
1791	-2.119664	53.555587
1792	-2.451221	53.568026
1793	-2.221729	53.447607
1794	-2.613937	53.546421
1795	-2.271126	53.529588
1796	-2.618637	53.556141
1797	-2.11472	53.480099
1798	-2.429335	53.600141
1799	-2.294751	53.410201
1800	-2.174906	53.422697
1801	-2.434313	53.513826
1802	-2.005604	53.535585
1803	-2.653867	53.539351
1804	-2.23236	53.480782
1805	-2.310602	53.477646
1806	-2.384262	53.537169
1807	-2.279017	53.513795
1808	-2.245711	53.506965
1809	-2.152033	53.515058
1810	-2.108345	53.391199
1811	-2.032205	53.51675
1812	-2.157029	53.61804
1813	-2.204815	53.480787
1814	-2.373013	53.548261
1815	-2.333491	53.504757
1816	-2.093572	53.538272
1817	-2.159507	53.469477
1818	-2.236157	53.464415
1819	-2.288624	53.487238
1820	-2.522094	53.484361
1821	-2.313063	53.549817
1822	-2.089698	53.582956
1823	-2.144599	53.479922
1824	-2.318312	53.647776
1825	-2.444351	53.570955
1826	-2.270764	53.555637
1827	-2.285959	53.543602
1828	-2.204349	53.437059
1829	-2.430672	53.597845
1830	-2.249004	53.477072
1831	-2.131843	53.525652
1832	-2.598055	53.519276
1833	-2.645817	53.552788
1834	-2.30858	53.441904
1835	-2.113381	53.469835
1836	-2.385067	53.521114
1837	-2.261756	53.519551
1838	-2.430373	53.595266
1839	-2.257761	53.480082
1840	-2.136214	53.487051
1841	-2.190312	53.633658
1842	-2.156302	53.441842
1843	-2.183015	53.373095
1844	-2.207438	53.530363
1845	-2.152912	53.424264
1846	-2.186903	53.556921
1847	-2.243277	53.434667
1848	-2.222837	53.46356
1849	-2.147769	53.477294
1850	-2.258326	53.483766
1851	-2.676834	53.529031
1852	-2.137805	53.545303
1853	-2.28417	53.531059
1854	-2.319665	53.450558
1855	-2.040711	53.517674
1856	-2.24348	53.47542
1857	-2.089545	53.396518
1858	-2.249391	53.481448
1859	-2.281477	53.386647
